Date,Country,Cases
12/09/2022,Singapore,255.5
13/09/2022,Singapore,257.8
14/09/2022,Singapore,594.6
15/09/2022,Singapore,430.4
16/09/2022,Singapore,429.8
17/09/2022,Singapore,349.3
18/09/2022,Singapore,306.9
19/09/2022,Singapore,234.3
20/09/2022,Singapore,350.0
21/09/2022,Singapore,571.6
22/09/2022,Singapore,444.9
23/09/2022,Singapore,451.5
24/09/2022,Singapore,0.0
25/09/2022,Singapore,831.1
26/09/2022,Singapore,318.8
27/09/2022,Singapore,284.9
28/09/2022,Singapore,773.5
29/09/2022,Singapore,612.7
30/09/2022,Singapore,592.7
01/10/2022,Singapore,0.0
02/10/2022,Singapore,1297.7
03/10/2022,Singapore,507.9
04/10/2022,Singapore,481.3
05/10/2022,Singapore,1267.7
06/10/2022,Singapore,1050.7
07/10/2022,Singapore,1101.3
08/10/2022,Singapore,0.0
09/10/2022,Singapore,2152.2
10/10/2022,Singapore,850.6
11/10/2022,Singapore,837.1
12/10/2022,Singapore,2081.2
13/10/2022,Singapore,1705.0
14/10/2022,Singapore,1685.5
15/10/2022,Singapore,0.0
16/10/2022,Singapore,3037.8
17/10/2022,Singapore,1096.5
18/10/2022,Singapore,921.8
19/10/2022,Singapore,2117.1
20/10/2022,Singapore,1552.6
21/10/2022,Singapore,1450.4
22/10/2022,Singapore,0.0
23/10/2022,Singapore,2410.1
24/10/2022,Singapore,790.1
25/10/2022,Singapore,643.4
26/10/2022,Singapore,531.1
27/10/2022,Singapore,1695.4
28/10/2022,Singapore,1108.2
29/10/2022,Singapore,915.9
30/10/2022,Singapore,846.0
31/10/2022,Singapore,574.8
01/11/2022,Singapore,0.0
02/11/2022,Singapore,1466.0
03/11/2022,Singapore,724.9
04/11/2022,Singapore,622.8
05/11/2022,Singapore,0.0
06/11/2022,Singapore,1031.4
07/11/2022,Singapore,335.8
08/11/2022,Singapore,297.3
09/11/2022,Singapore,633.0
10/11/2022,Singapore,529.0
11/11/2022,Singapore,490.5
12/11/2022,Singapore,404.1
13/11/2022,Singapore,226.9
14/11/2022,Singapore,394.4
15/11/2022,Singapore,232.7
16/11/2022,Singapore,551.9
17/11/2022,Singapore,387.4
18/11/2022,Singapore,370.4
19/11/2022,Singapore,0.0
20/11/2022,Singapore,0.0
21/11/2022,Singapore,841.0
22/11/2022,Singapore,194.8
23/11/2022,Singapore,423.6
24/11/2022,Singapore,299.4
25/11/2022,Singapore,286.5
26/11/2022,Singapore,169.9
27/11/2022,Singapore,232.7
28/11/2022,Singapore,226.7
29/11/2022,Singapore,144.9
30/11/2022,Singapore,326.1
01/12/2022,Singapore,243.0
02/12/2022,Singapore,231.3
03/12/2022,Singapore,206.7
04/12/2022,Singapore,181.5
05/12/2022,Singapore,178.6
06/12/2022,Singapore,137.7
07/12/2022,Singapore,322.3
08/12/2022,Singapore,239.3
09/12/2022,Singapore,241.8
10/12/2022,Singapore,181.5
11/12/2022,Singapore,182.9
12/12/2022,Singapore,229.4
13/12/2022,Singapore,131.3
14/12/2022,Singapore,322.3
15/12/2022,Singapore,239.0
16/12/2022,Singapore,223.9
17/12/2022,Singapore,168.5
18/12/2022,Singapore,220.9
19/12/2022,Singapore,166.8
20/12/2022,Singapore,125.6
21/12/2022,Singapore,273.2
22/12/2022,Singapore,193.9
23/12/2022,Singapore,212.9
24/12/2022,Singapore,0.0
25/12/2022,Singapore,0.0
26/12/2022,Singapore,0.0
27/12/2022,Singapore,566.6
28/12/2022,Singapore,252.6
29/12/2022,Singapore,129.3
30/12/2022,Singapore,198.0
31/12/2022,Singapore,182.0
01/01/2023,Singapore,148.1
02/01/2023,Singapore,96.2
03/01/2023,Singapore,69.2
04/01/2023,Singapore,98.6
05/01/2023,Singapore,272.3
06/01/2023,Singapore,162.5
07/01/2023,Singapore,147.8
08/01/2023,Singapore,121.3
09/01/2023,Singapore,96.9
10/01/2023,Singapore,68.3
11/01/2023,Singapore,161.4
12/01/2023,Singapore,106.1
13/01/2023,Singapore,93.0
14/01/2023,Singapore,88.3
15/01/2023,Singapore,73.6
16/01/2023,Singapore,54.8
17/01/2023,Singapore,49.0
18/01/2023,Singapore,98.1
19/01/2023,Singapore,72.2
20/01/2023,Singapore,61.0
21/01/2023,Singapore,63.9
22/01/2023,Singapore,47.7
23/01/2023,Singapore,30.2
24/01/2023,Singapore,13.8
25/01/2023,Singapore,22.2
26/01/2023,Singapore,29.1
27/01/2023,Singapore,90.1
28/01/2023,Singapore,74.2
29/01/2023,Singapore,64.2
30/01/2023,Singapore,52.5
31/01/2023,Singapore,48.4
01/02/2023,Singapore,115.7
02/02/2023,Singapore,82.5
03/02/2023,Singapore,84.3
04/02/2023,Singapore,81.2
05/02/2023,Singapore,66.2
06/02/2023,Singapore,53.0
07/02/2023,Singapore,44.5
08/02/2023,Singapore,111.9
09/02/2023,Singapore,83.7
10/02/2023,Singapore,82.5
11/02/2023,Singapore,77.9
12/02/2023,Singapore,57.5
13/02/2023,Singapore,43.3
14/02/2023,Singapore,0.0
15/02/2023,Singapore,0.0
16/02/2023,Singapore,0.0
17/02/2023,Singapore,0.0
18/02/2023,Singapore,0.0
19/02/2023,Singapore,0.0
20/02/2023,Singapore,682.8
21/02/2023,Singapore,0.0
22/02/2023,Singapore,0.0
23/02/2023,Singapore,0.0
24/02/2023,Singapore,0.0
25/02/2023,Singapore,0.0
26/02/2023,Singapore,0.0
27/02/2023,Singapore,793.1
28/02/2023,Singapore,0.0
01/03/2023,Singapore,0.0
02/03/2023,Singapore,0.0
03/03/2023,Singapore,0.0
04/03/2023,Singapore,0.0
05/03/2023,Singapore,0.0
06/03/2023,Singapore,785.2
07/03/2023,Singapore,0.0
08/03/2023,Singapore,0.0
09/03/2023,Singapore,0.0
10/03/2023,Singapore,0.0
11/03/2023,Singapore,0.0
12/03/2023,Singapore,0.0
13/03/2023,Singapore,1836.4
14/03/2023,Singapore,0.0
15/03/2023,Singapore,0.0
16/03/2023,Singapore,0.0
17/03/2023,Singapore,0.0
18/03/2023,Singapore,0.0
19/03/2023,Singapore,0.0
20/03/2023,Singapore,1856.3
21/03/2023,Singapore,0.0
22/03/2023,Singapore,0.0
23/03/2023,Singapore,0.0
24/03/2023,Singapore,0.0
25/03/2023,Singapore,0.0
26/03/2023,Singapore,0.0
27/03/2023,Singapore,2566.4
28/03/2023,Singapore,0.0
29/03/2023,Singapore,0.0
30/03/2023,Singapore,0.0
31/03/2023,Singapore,0.0
01/04/2023,Singapore,0.0
02/04/2023,Singapore,0.0
03/04/2023,Singapore,5039.9
04/04/2023,Singapore,0.0
05/04/2023,Singapore,0.0
06/04/2023,Singapore,0.0
07/04/2023,Singapore,0.0
08/04/2023,Singapore,0.0
09/04/2023,Singapore,0.0
10/04/2023,Singapore,2841.6
11/04/2023,Singapore,0.0
12/04/2023,Singapore,0.0
13/04/2023,Singapore,0.0
14/04/2023,Singapore,0.0
15/04/2023,Singapore,0.0
16/04/2023,Singapore,0.0
17/04/2023,Singapore,4625.1
18/04/2023,Singapore,0.0
19/04/2023,Singapore,0.0
20/04/2023,Singapore,0.0
21/04/2023,Singapore,0.0
22/04/2023,Singapore,0.0
23/04/2023,Singapore,0.0
24/04/2023,Singapore,4934.9
25/04/2023,Singapore,0.0
26/04/2023,Singapore,0.0
27/04/2023,Singapore,0.0
28/04/2023,Singapore,0.0
29/04/2023,Singapore,0.0
30/04/2023,Singapore,0.0
01/05/2023,Singapore,4154.1
02/05/2023,Singapore,0.0
03/05/2023,Singapore,0.0
04/05/2023,Singapore,0.0
05/05/2023,Singapore,0.0
06/05/2023,Singapore,0.0
07/05/2023,Singapore,0.0
08/05/2023,Singapore,4013.5
09/05/2023,Singapore,0.0
10/05/2023,Singapore,0.0
11/05/2023,Singapore,0.0
12/05/2023,Singapore,0.0
13/05/2023,Singapore,0.0
14/05/2023,Singapore,0.0
15/05/2023,Singapore,4310.1
16/05/2023,Singapore,0.0
17/05/2023,Singapore,0.0
18/05/2023,Singapore,0.0
19/05/2023,Singapore,0.0
20/05/2023,Singapore,0.0
21/05/2023,Singapore,0.0
22/05/2023,Singapore,3684.0
23/05/2023,Singapore,0.0
24/05/2023,Singapore,0.0
25/05/2023,Singapore,0.0
26/05/2023,Singapore,0.0
27/05/2023,Singapore,0.0
28/05/2023,Singapore,0.0
29/05/2023,Singapore,2634.5
30/05/2023,Singapore,0.0
31/05/2023,Singapore,0.0
01/06/2023,Singapore,0.0
02/06/2023,Singapore,0.0
03/06/2023,Singapore,0.0
04/06/2023,Singapore,0.0
05/06/2023,Singapore,1513.4
06/06/2023,Singapore,0.0
07/06/2023,Singapore,0.0
08/06/2023,Singapore,0.0
09/06/2023,Singapore,0.0
10/06/2023,Singapore,0.0
11/06/2023,Singapore,0.0
12/06/2023,Singapore,1850.6
13/06/2023,Singapore,0.0
14/06/2023,Singapore,0.0
15/06/2023,Singapore,0.0
16/06/2023,Singapore,0.0
17/06/2023,Singapore,0.0
18/06/2023,Singapore,0.0
19/06/2023,Singapore,1191.6
20/06/2023,Singapore,0.0
21/06/2023,Singapore,0.0
22/06/2023,Singapore,0.0
23/06/2023,Singapore,0.0
24/06/2023,Singapore,0.0
25/06/2023,Singapore,0.0
26/06/2023,Singapore,2082.0
27/06/2023,Singapore,0.0
28/06/2023,Singapore,0.0
29/06/2023,Singapore,0.0
30/06/2023,Singapore,0.0
01/07/2023,Singapore,0.0
02/07/2023,Singapore,0.0
03/07/2023,Singapore,0.0
04/07/2023,Singapore,763.2
05/07/2023,Singapore,0.0
06/07/2023,Singapore,0.0
07/07/2023,Singapore,0.0
08/07/2023,Singapore,0.0
09/07/2023,Singapore,0.0
10/07/2023,Singapore,1515.7
11/07/2023,Singapore,0.0
12/07/2023,Singapore,0.0
13/07/2023,Singapore,0.0
14/07/2023,Singapore,0.0
15/07/2023,Singapore,0.0
16/07/2023,Singapore,0.0
17/07/2023,Singapore,999.1
18/07/2023,Singapore,0.0
19/07/2023,Singapore,0.0
20/07/2023,Singapore,0.0
21/07/2023,Singapore,0.0
22/07/2023,Singapore,0.0
23/07/2023,Singapore,0.0
24/07/2023,Singapore,840.5
25/07/2023,Singapore,0.0
26/07/2023,Singapore,0.0
27/07/2023,Singapore,0.0
28/07/2023,Singapore,0.0
29/07/2023,Singapore,0.0
30/07/2023,Singapore,0.0
31/07/2023,Singapore,878.3
01/08/2023,Singapore,0.0
02/08/2023,Singapore,0.0
03/08/2023,Singapore,0.0
04/08/2023,Singapore,0.0
05/08/2023,Singapore,0.0
06/08/2023,Singapore,0.0
07/08/2023,Singapore,618.2
08/08/2023,Singapore,0.0
09/08/2023,Singapore,0.0
10/08/2023,Singapore,0.0
11/08/2023,Singapore,0.0
12/08/2023,Singapore,0.0
13/08/2023,Singapore,0.0
14/08/2023,Singapore,878.3
15/08/2023,Singapore,0.0
16/08/2023,Singapore,0.0
17/08/2023,Singapore,0.0
18/08/2023,Singapore,0.0
19/08/2023,Singapore,0.0
20/08/2023,Singapore,0.0
21/08/2023,Singapore,1249.8
22/08/2023,Singapore,0.0
23/08/2023,Singapore,0.0
24/08/2023,Singapore,0.0
25/08/2023,Singapore,0.0
26/08/2023,Singapore,0.0
27/08/2023,Singapore,0.0
28/08/2023,Singapore,1179.7
29/08/2023,Singapore,0.0
30/08/2023,Singapore,0.0
31/08/2023,Singapore,0.0
